"id_marche","date_notification","objet_marche","montant_marche","id_acheteur","code_postal_acheteur"
"202427","2024-12-24","AC TRAVAUX VOIRIE ET RESEAUX DIVERS","10000000.0000","24850025800046","85167"
"202525013G02","2025-04-22","LOT 2 CONSTRUCTION DES BATIMENTS","430054.9400","20006798100015","22200"
"2024ADM01","2024-07-17","MOE POUR LA RESTRUCTURATION DE LA LONGERE, DU HANG'ART ET REHABILITATION D'UNE PARTIE DU MOULIN SUR LE SITE DE BLANCHARDEAU","171609.5000","20006908600011","22290"
"2025000000534T","2024-09-12","534T - Travaux d'effacement de réseaux de distribution publique d'électricité et connexes et travaux d'équipement d'éclairage public - Affaire 2024-04 - Lot 1 - Reconduction 1","2500000.0000","25830274400044","83170"
"202525BEB1001","2025-09-19","GROS OEUVRE - DEMOLITION - DESAMIANTAGE","49710.0000","21740012600017","74100"
"202323M042","2023-08-22","Lot 4 : Peinture / Travaux d?entretien, de réparation et de  maintenance des bâtiments de la","320000.0000","20006953200220","14100"
"2025254701","2025-12-05","MAPA-EPSGCV-OMB-2025-P1 REALISATION DE CENTRALES PHOTOVOLTAIQUES SUR TOITURES ET AUVENTS DE PARKINGS","317942.1500","20002377800018","85806"
"202525BEB1003","2025-09-22","CLOISONS - PEINTURE","42019.0000","21740012600017","74100"
"202524_012M03","2025-01-13","3- PLAQUISTE PEINTURE FAUX PLAFONDS","80000.0000","21690081100011","69134"
"2025009","2025-07-23","Travaux d'embellissement de l'esplanade de la mer - Secteurs Demoiselles et Hérissons - Lot 1 : Voirie et Réseaux divers","839979.8400","21850234200015","85160"
"2024002023020B","2024-01-03","LOT No3 ASSURANCES DES VEHICULES MOTEURS ","39653.0400","21450155300215","45503"
"202424030","2024-11-06","Lot 1 : VRD","1457898.5000","24700001100244","70007"
"2024A0341L02","2025-05-16","LOT2 Travaux de restauration, d&#8217;entretien et de sécurisation des itinéraires de randonnées inscrits au Plan Départemental des Itinéraires de Promenade et de Randonnée ( Littoral/Moyen Pays) Lot n°2 : Littoral / moyen pays est","670000.0000","22060001900016","006"
"20252025-009E","2025-12-22","MJA LOT 5 MENUISERIES EXTERIEURES OCCULTATIONS","235413.2300","21560107100016","56260"
"2022200222002","2022-05-12","Réhabilitation de collecteurs et de branchements d'assainissement sans tranchée","1600000.0000","24450021100036","45503"
"2023912706","2023-11-06","Lot14 Fruits et légumes 1ère gamme - Marché denrées alimentaires - Relance","773000.0000","21250056500016","25056"
"2023M23039L03B","2023-10-17","LOT 3B : MENUISERIE INTERIEURE BOIS - LES CORDELIERS","51554.5000","21710270600017","71018"
"20265852420","2025-01-20","GYMNASE HIPPODROME - REHABILITATION - MOE","72500.0000","20003606900017","61400"
"2022UL08","2023-02-01","FOUNRNITURES DE GAZ MEDICINAUX","280000.0000","28660001000016","COMM"
"20252025-02L02","2025-11-14","Restructuration et rénovation de la salle des fêtes","162652.8300","21790166900101","79360"
"2026M2600052","2026-01-22","PRESTATION DE FOURNITURE, LIVRAISON, POSE ET MISE EN SERVICE D¿UNE TOILETTE SÈCHE AUTONOME À LOMBRICOMPOSTAGE PARKING DU SITE DE L¿ANSE DE PAULILLES","42313.0100","22660001300016","66906"
"2023M23039L04","2023-10-17","LOT 4 : PLATRERIE PEINTURE - LES CORDELIERS","85467.9200","21710270600017","71018"
"2026M2501837","2026-01-04","RD900-RD914 ¿ Requalification entre le giratoire de Mailloles et le giratoire du mas Rouma - Terrassements et préchargement  OA5","789854.0000","22660001300016","66906"
"2026M2501752","2026-01-02","Lot-18 : Vaccin Méningocoque B","51840.0000","22660001300016","66906"
"2026260009","2026-01-19","MS 25 LOT 1 FOURNITURE DE CARBURANT FEVRIER 2026","100000.0000","20006782500014","05000"
"2023A23075E","2023-07-25","FOURNITURE DE PIECES DE RESEAU ET D EQUIPEMENTS CONNEXES POUR LES TRX D AEP ET EU LOT N°17","200000.0000","24490001500011","49000"
"202506","2024-12-20","Lot 6 - Ravalement","45500.0000","21290017900046","29810"
"202520250191","2025-08-14","GESTION DES DÉCHETS ISSUS DES DÉCHÈTERIES LOT 1  LOC CAISSON","6096060.1800","24350074100257","35600"
"2026197-06","2025-10-08","LOT 6 RISQUES STATUTAIRES","468557.9600","21290075700015","29490"
"2025MP2025-002","2025-05-16","Maitrise d'œuvre rénovation d'un bâtiment visant à accueillir la mairie et des aménagements espaces publics","257682.0700","21740201500010","74160"
"202420240151","2024-07-12","Travaux Quai de Transfert - LOT 1 Terrassement, VRD","1344548.8700","24350074100257","35600"
"20252025-009B","2025-12-22","MJA LOT 2 GROS OEUVRE","288000.0000","21560107100016","56260"
"2025_26_M_MER","2026-01-12","LOT 1-REALISATION DE DIAGNOSTICS DE VULNERABILITE HABITATIONS","350000.0000","24850019100023","85330"
"2025A00601","2025-06-03","CENTRE ATHANOR - TRAVAUX D'EXTENSION ET DE CLOTURES - LOT 01 GROS OEUVRE","93581.9300","20007108200016","COMM"
"2025-MAIRIE3","2025-02-20","LOT3 COUVERTURE","60945.0500","21730079700016","73390"
"2025202428005","2024-12-31","LOT 5 - REVETEMENT DURS - SOLS ET MURS","429879.1800","24850025800046","85167"
"202525IBP1308","2025-12-05","MENUISERIES EXTERIEURES PROTECTION SOLAIRE","185038.0400","21440135800095","44510"
"20252025-009C","2025-12-22","MJA LOT 3 CHARPENTE OSSATURE ET BARDAGE BOIS","311260.1800","21560107100016","56260"
"2026001LOT14","2025-12-30","MEDIATHEQUE : CONSTRUCTION MEDIATHEQUE : LOT 14 AMENAGEMENT INTERIEUR ","72745.0000","21720350400014","72220"
"2024-TX-04","2024-04-18","TRAVAUX DE DESAMIANTAGE PREALABLE AUX TRAVAUX DE RENOVATION ENERGETIQUE DU GROUPE SCOLAIRE DU CHEF-LIEU","113000.0000","21740213000017","74330"
"20222022M054","2022-12-19","SILA/ Entretien et maintenances portes et portails","200000.0000","24740001300014","74962"
"202512000004","2025-09-10","LOT 4 COUVERTURE","40170.3600","21850243300012","85470"
"20242024-11","2024-09-25","MISSION MAITRISE D'OEUVRE RENOVATION THERMIQUE ET FONCTIONNELLE GS FRAT","1086585.0000","21740008400018","74100"
"202424VG0482","2024-09-24","matériels informatiques","741000.0000","21030310300019","03200"
"202525003","2025-01-30","REQUALIFICATION DE L ALLEE DE LA FLANERIE LOT 2 RESEAUX SECS","82328.7000","21340003900011","34300"
"2024TVX_VV_AG_","2024-10-17","VOIE VERTE AGLANDS / CERN : lot 2 : EV-MOB-REVETEMENTS QUALITATIFS","259629.0000","21010313100012","01280"
"202525WG0381","2025-05-30","HEBERGEMENT A L'UTILISATION DE PROGICIELS DE GESTION FINANCES ET RESSOURCES HUMAINES","67856.0000","20007136300010","03200"
"2024-52300-09","2024-10-22","LOT 2 - GROS OEUVRE MACONNERIES","121411.4800","20003980800015","07150"
"2025HALLELOT3B","2025-05-27","MARCHE HALLE LOT 3B CHARPENTE METALLIQUE","123820.0000","21270151000019","27380"
"2025GARE-LOT4","2024-11-01","CREATION RESTAURANT MULTISERVICES - LOT 4 SERRURERIE ","54502.3000","21430223400015","43620"
"2025 VIDEOPROT","2025-10-29","VIDEOPROTECTION","101688.0000","21210599300019","21260"
"2025PRECIBTN3","2022-09-29","FOURNITURE DE COLONNES D APPORT VOLONTAIRE POUR LA COLLECTE DES DECHETS MENAGERS ET ASSIMILES","750000.0000","25270386300024","27"
"202525004","2025-01-30","REQUALIFICATION ALLEE FLANERIE SERRURERIE - LOT 3","184810.0000","21340003900011","34300"
"2026M2500851","2026-01-19","LOCATION LONGUE DUREE VEHICULES LEGERS DU SEGMENT B MOTORISATION 100 % ELECTRIQUE","170000.0000","21260198300019","26200"
"2026M2500831","2026-01-19","LOCATION LONGUE DUREE VEHICULES LEGERS DU SEGMENT B MOTORISATION THERMIQUE","120000.0000","20004045900014","26200"
"2025EPT25201","2025-12-03","ACCORD-CADRE A BDC VERIFICATION ET ENTRETIN INSTALLATION SECURITE INCENDIE","500000.0000","20005794100011","94500"
"2025EPT25261","2025-12-16","FOURNITURE ET INSTALLATION MOBILIERS BUREAU ET AMENAGEMENT INTERIEUR COWORKING CHARENTON LE PONT","136702.1500","20005794100011","94500"
"2025EPT25222","2025-12-04","TRAVAUX AMENAGEMENT INTERIEUR COWORKING CHARENTON LE POINT","311152.0000","20005794100011","94500"
"202525078","2025-10-31","ACHAT DE RIDEAUX","70000.0000","21110069800011","11000"
"2025EPT25191","2025-12-23","ACCORD CADRE A BONS DE COMMANDE FOURNITURES COURANTES-INSTAL ET MAINTENANCE SYSTEME VIDEOPROTECTION ET ALARMES INTRUSION","500000.0000","20005794100011","94500"
"202526000001","2025-12-18","Lot 3 - Entretien de la Voirie","60000.0000","21260235300014","26700"
"202524089","2025-01-06","PROMENADE PARKING SOUTERRAIN : LOT No4 SERRURERIE","97418.1800","21340003900011","34300"
"2026S2500681","2026-01-19","Location longue durée de véhicules légers du segment B à motorisation thermique","50000.0000","20004045900014","26200"
"202222076","2022-08-16","MISSION DE CONTRÔLE TECHNIQUE CONSTRUCTION POUR LES OPERATIONS D'INVESTISSEMENT COURANT","210000.0000","21340003900011","34300"
"202525002","2025-01-30","REQUALIFICATION FLANERIE- VOIRIE - LOT 1","434930.4800","21340003900011","34300"
"202521AO","2025-12-09","NETTOYAGE DES BATIMENTS COMMUNAUX GPE SCOL. SITES SPORTIFS AUTRES BATIS","6000000.0000","21940038900017","94240"
"2024-04-OPE16","2025-04-01","Travaux pour la restauration de la continuité écologique du Cher au droit du site de Ballan-Miré / Saint-Genouph","949009.0000","20007789900017","37510"
"20232023L01_01","2023-07-11","01_VRD","1579890.3200","21330243300015","33500"
"2025MAPAELEC00","2025-10-16","Acheminement et fourniture d'électricité","290084.1700","21540115900011","54250"
"202510X","2025-08-21","AC Service transport de personnes navettes LACANAU","1220000.0000","20007072000095","33680"
"2025D30","2025-07-28","LOT 2 GENIE CIVIL","225500.0000","20006686800064","29160"
"2026SDF06L08","2025-12-17","Plafond - cloisons - peinture - isolation","80047.4600","21030034900011","03150"
"2025-DAJ-2L1","2025-05-09","Fournitures scolaires","93333.3200","21310499500013","31470"
"2024PI0002B","2024-09-13","AUDIOVISUEL","40000.0000","20006681900018","31390"
"2025-11-07","2025-12-29","CHARBON ACTIF EN GRAIN - USINE DU FOUSSERET","80840.0000","20007688300012","31430"
"20232233SAO05","2023-01-19","LOT 5 : Risques statutaires","369339.0000","20006864100014","31601"
"2025LOCASSL5","2025-03-13","REALISATION DES LOCAUX ASSOCIATIFS LOT 5 MENUISERIES INTERIEURES BOIS","143347.1000","21410212100016","41034"
"2025-06-05_L3","2025-10-17","ASSURANCE VEHICULE A MOTEUR 2026-2029","67710.9900","20007688300012","31600"
"202503","2025-05-15","Installation, extension, et maintenance d'un sytème de vidéoprotection","140000.0000","21310107400010","31390"
"2025-167-MOE","2025-02-19","MOE - CREATION D'UN CENTRE D'EXPLOITATION","112200.0000","20009216100013","84290"
"2026PI01","2025-12-31","SECTEUR NORD/CENTRE OUEST","40000.0000","25170182700015","17"
"2025-95-MOE","2025-02-19","MOE - SIEGE SYNDICAT - MAISON DE l'EAU","32974.0000","20009216100013","84290"
"2026PI03","2025-12-31","SECTEUR OUEST","80000.0000","25170182700015","17"
"2025-ACER","2025-11-17","Travaux d'entretien des réseaux d'irrigation da la vallée des Baux 2025-2029","720000.0000","29130211500022","13520"
"20262326003","2026-01-13","EQUIPEMENTS DE LIGNE DE SELF ET CHARIOT A VAISSELLES LOT 3","400000.0000","22230962700016","23011"
"20262326004","2026-01-13","LAVE VAISSELLE ET AMENAGEMENT ERGO DE LA ZONE PLONGE LOT 4","800000.0000","22230962700016","23011"
"20262326005","2026-01-13","MATERIELS SERVANT A LA PREPARATION DES DENREES LOT 5","160000.0000","22230962700016","23011"
"202525009L01","2025-07-02","VRD","292966.6000","21210582900015","21590"
"202525M10126I","2025-12-04","25M10126I LOT 1 - ACQUISITION LIVRAISON DE 5 VEHICULES UTILITAIRES DE MOINS DE 3.5T","133798.8000","21300007800013","30100"
"20262326002","2026-01-13","EQUIPEMENTS DE CUISSON DE REMISE ET DE MAINTIEN EN TEMPERATURE LOT 2","400000.0000","22230962700016","23011"
"20250200","2025-06-12","Travaux de renaturation ambitieuse du Nançon au Gué Landry","572816.6000","20007245200010","35133"
"20242024L06_10","2024-07-08","10_Plomberie / CVC","50376.3700","21330243300015","33500"
"2025MAPAT05","2025-06-30","CONSTRUCTION DE BATIMENTS COMMUNAUX_LOT01_GROS OEUVRE","179000.0000","21330248200012","33480"
"2024LOCASSL2","2024-11-29","REALISATION LOCAUX ASSOCIATIFS LOT 2 CHARPENTE BOIS COUVERTURE ZINC","180374.4100","21410212100016","41034"
"20230112","2023-07-18","POLE CULTUREL","82383.5200","21050046800017","05200"
"2025146","2025-07-15","Renouvellement du réseau Miran - Château de Caïx à Luzech","190718.3000","20009265800018","46140"
"202424002MF00","2024-03-12","TRAVAUX POUR LA CREATION, LA REHABILITATION, L'AMENAGEMENT ET L'ENTRETIEN DES INFRASTRUCTURES ET DES ESPACES PUBLICS DE LA VILLE DE SALON DE PROVENCE","24000000.0000","21130103100012","13657"
"20262326001","2026-01-13","MATERIEL DE REFRIGERATION CONGELATION REFROIDISSEMENT LOT 1","240000.0000","22230962700016","23011"
"2025EGLISE_CEP","2025-11-19","Rénovation structure Eglise Saint Etienne","92933.8000","21260363300018","26110"
"2024124","2024-12-20","FOURAS - CONSTRUCTION DE LA NOUVELLE STEP ","11300000.0000","25170181900012","17168"
"2025OP101C","2025-02-17","Réhabilitation du collecteur d'eaux usées av des charmille et av Alfred de Musset à Le thillay","995900.9100","20004931000028","95500"
"2025-06-05_L1","2025-10-17","ASSURANCE DOMMAGE AUX BIENS 2026-2029","51337.6700","20007688300012","31600"
"2023SDOM017B","2024-02-12","MIGRATION INFRASTRUCTURE INFORMATIQUE","180000.0000","25270386300024","27"
"2026S25007101","2026-01-14","MISE A DISPOSITION PERSONNEL INTERIMAIRE TERRITOIRE COMMUNE MONTELIMAR","280000.0000","20004045900014","26200"
"20250334","2025-10-27"," Lot1: Laits standards 1er âge pour nouveaux nés sans troubles digestifs particuliers","69996.0000","26780580200019","78"
"20250502","2025-10-20","TRAVAUX AU 1052 ET 1066 RUE DE GENEVE -  GROS OEUVRES RAS","244434.8500","21010142400013","01120"
"2024CCB16","2024-06-07","AMO POUR L'ANIMATION TERRITORIALE DU 2EME CONTRAT TERRITORIAL DE L'AAC DES PRES NOLLETS","86148.0000","24285246500044","28800"
"20263601","2026-01-12","FOURNITURE DE MATERIELS ELECTRIQUES","200000.0000","21540357700012","54320"
"2025.18","2025-04-29","Aménagement de la zone Aquitania","967116.6300","24330137100015","33220"
"202525V0715","2026-01-13","Fourniture d'appareils utilisant une solution à vapeur sèche et de pièces détachées associées","120000.0000","21310555400017","31000"
"2026 FIN 0100","2026-01-22","Mise à Disposition de Personnel","999999.0000","21840138800010","84600"
"20252025-20-01","2025-11-13","GROUPAMA LOT 1 DOMMAGES AUX BIENS","277916.8800","20006881500014","31370"
"202525063","2025-11-12","RESTAURATION DU FORT BRESCOU","280429.0200","21340003900011","34300"
"2026202602","2026-01-01","Référencement web","540000.0000","49981820100018","73550"
"202524086","2025-01-06","PARKING SOUTERRAIN PROMENADE LOT No1 TERRASSEMENT","675700.0000","21340003900011","34300"
"202525001","2025-02-12","CONSTRUCTION SALLE POLYVALENTE LOT 15 PARQUET DE SCENE","43870.0000","21340003900011","34300"
"202222085","2022-10-31","Travaux de requalification de la rue du 4 Septembre ""La Promenade"" Lot no 01 : Terrassement, maçonnerie, revêtements de sols et mobilier","6181562.4700","21340003900011","34300"
"202221104","2022-01-07","FOURNITURES POUR LES SERVICES MUNICIPAUX - 1 -","72000.0000","21340003900011","34300"
"2025.44","2025-07-21","géoréférencement des ouvrages en classe A","185273.5000","24330137100015","33220"
"202525035","2025-06-19","MS TX PREPA AMENAGEMENT CSC V.LACHAUD","42531.3100","21340003900011","34300"
"202525075","2025-11-20","RENOVATION ENERGETIQUE DE LA MAISON DU COEUR DE VILLE - PHASE 3 - lot 8 PLOMBERIE / CHAUFFAGE / VENTILATION","52387.7000","21340003900011","34300"
"2025CCB07","2025-09-01","Marché de maitrise d'oeuvre - Reconstruction du Centre Enfance à Bonneval","497000.0000","24285246500077","28800"
"202525017/9","2025-07-28","LOT 9 : PEINTURE REVETEMENTS MURAUX ITE","40299.1900","21370050300013","37172"
"202525V0403","2025-10-31","SAD CAT 1 MS2 ACQUISITION DE MOBILIER URBAIN ET PRESTATIONS ASSOCIES","1200000.0000","21310555400017","31000"
"2026SDF06L02","2025-12-17","Gros oeuvre - demolition","114980.2000","21030034900011","03150"
"202222V0358","2022-09-01","Transports collectifs de personnes en autocars - Années 2022-2023","1845000.0000","21310555400017","31000"
"2025PREC017","2025-12-02","ACQUISITION D UN CAMION ELECTRIQUE AMENAGE POUR L ANIMATION SUR LE TRI DES DECHETS","91000.0000","25270386300024","27"
"2025-03-01","2025-02-07","EIFFAGE LOT 1 - CURAGE - GROS OEUVRE - VRD","100000.0000","21270326800012","27120"
"202601","2025-12-09","ORGANISATION SERVICE NAVETTES 2025-2026 ","1026000.0000","21730024300045","73260"
"2025PREC011","2025-07-21","FOURNITURES DE BACS POUR LA COLLECTE DES DECHETS MENAGERS ET ASSIMILES","4200000.0000","25270386300024","27"
"2025PREC005","2025-06-17","ACQUISITION DE COLONNES D APPORT VOLONTAIRE ET D ABRIS BACS POUR LA COLLECTE DES ORDURESS MENAGERES","723500.0000","25270386300024","27"
"2026202601","2026-01-01","Course de VTT ","50000.0000","49981820100018","73550"
"20243500","2024-12-18","AMO MODE DE GESTION DE L'EAU POTABLE ET DE L'ASSAINISSEMENT","50880.0000","20003985700012","06131"
"2026M2500841","2026-01-19","LOCATION LONGUE DUREE VEHICULES LEGERS DU SEGMENT B MOTORISATION FULL HYBRIDE NON RECHARGEABLE","120000.0000","20004045900014","26200"
"202601","2025-08-04","Lot 1 Réseaux Lotissement du plateau de Ribeyre","79025.5000","21430159000086","43290"
"20252025050501","2025-12-16","Lot 1 - Entretien des bâtiments","320000.0000","21260235300014","26700"
"2025-3-COM","2025-07-02","TRAVAUX DE VOIRIE COMMUNALE 2025","262644.0400","20006463200017","28290"
"2026SDF06L07","2025-12-17","Menuiseries exetrieures et interieures","40274.0000","21030034900011","03150"
"2024BAT LOT5","2024-07-08","BATIMENT DE SERVICES ET LOGEMENTS","250546.0000","21210699100012","21130"
"2026SDF06L04","2025-12-17","Couverture zinguerie","63030.2000","21030034900011","03150"
"202525M0186","2025-06-13","TRAVAUX EU/AEP CH DE BELDOU /CLAOU ST JORY","1795493.5000","24310051800170","31790"
"2026SDF06L10","2025-12-17","Chauffage - Plomberie - Ventilation","50587.9000","21030034900011","03150"
"2024-09","2024-06-13","MISSIONS DE MAITRISE D'OEUVRE POUR LES TRAVAUX DE MISE AUX NORMES DE LA DECHETTERIE DE LA COMMUNE DE RIEUMES","80485.4300","20006881500014","31220"
"202423027MF01","2024-01-24","LOT 01 : ARBRES ET GROS CONIFERES","400000.0000","21130103100012","13657"
"20262025050502","2026-01-02","Lot 2 - Entretien spécifique","64000.0000","21260235300014","26700"
"20252025-20-02","2025-11-10","SMACL LOT 2 RESPONSABILITE CIVILE APPEL D OFFRES OUVERT","70596.2000","20006881500014","31370"
"2023SRPBONAUD","2023-12-08","LOT 8 FINITIONS","990556.6700","26760195300032","76710"
"20252025-20-03","2025-11-13","SMACL LOT 3 VEHICULES A MOTEUR APPEL D OFFRES OUVERT","423178.8000","20006881500014","31370"
"2025EPT25221","2025-12-04","TRAVAUX AMENAGEMENT INTERIEUR DE COWORKING","227863.0000","20005794100011","94500"
"20252025-DAJ-2","2025-05-09","Jeux pédagogiques","46800.0000","21310499500013","31470"
"2026S2500701","2026-01-19","LOCATION LONGUE DUREE VEHICULES LEGERS DU SEGMENT B MOTORISATION 100 % ELECTRIQUE","50000.0000","20004045900014","26200"
"2026S25007201","2026-01-14","MISE A DISPOISTION PERSONNEL INTERIMAIRE TERRITOIRE MONTELIMAR AGGLOMERATION","600000.0000","20004045900014","26200"
"2024BAT LOT 2","2024-07-05","BATIMENT DE SERVICES ET LOGEMENTS","217600.0000","21210699100012","21130"
